country,iso3c,year,prevalence,iso2c,gdp_percap,population,birth_rate,neonat_mortal_rate,region,income
Niger,NER,2003,273642.321,NE,665.7174887,12526725,52.223,39.3,Sub-Saharan Africa,Low income
Niger,NER,2004,282801.3414,NE,659.9820675,12996012,51.884,37.9,Sub-Saharan Africa,Low income
Niger,NER,2005,292356.5072,NE,686.036867,13485436,51.561,36.6,Sub-Saharan Africa,Low income
Niger,NER,2006,302316.1448,NE,720.859443,13995530,51.261,35.4,Sub-Saharan Africa,Low income
Niger,NER,2007,312351.6397,NE,735.3715889,14527631,50.984,34.2,Sub-Saharan Africa,Low income
Niger,NER,2008,323008.1967,NE,791.3179015,15085130,50.729,33,Sub-Saharan Africa,Low income
Niger,NER,2009,333983.7022,NE,761.9909234,15672194,50.495,31.9,Sub-Saharan Africa,Low income
Niger,NER,2010,346185.6121,NE,804.0510285,16291990,50.278,30.8,Sub-Saharan Africa,Low income
Niger,NER,2011,359015.3306,NE,807.1930209,16946485,50.072,29.8,Sub-Saharan Africa,Low income
Niger,NER,2012,372711.0757,NE,883.2513773,17635782,49.869,28.9,Sub-Saharan Africa,Low income
Niger,NER,2013,386900.8167,NE,907.7233886,18358863,49.661,28.1,Sub-Saharan Africa,Low income
Niger,NER,2014,402081.024,NE,948.6713168,19113728,49.443,27.3,Sub-Saharan Africa,Low income
Niger,NER,2015,418261.5449,NA,NA,NA,NA,NA,NA,NA
Niger,NER,2016,435463.4132,NA,NA,NA,NA,NA,NA,NA
Niger,NER,2017,453494.5884,NA,NA,NA,NA,NA,NA,NA
Nigeria,NGA,1990,2607923.899,NG,1958.68657,95617345,44.101,50.4,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1991,2666600.701,NG,1960.765534,98085436,43.879,50.7,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1992,2733301.619,NG,1963.962333,100592458,43.686,51.1,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1993,2805540.9,NG,2001.920405,103145093,43.521,51.3,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1994,2884757.933,NG,2012.245199,105753088,43.384,51.4,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1995,2968565.019,NG,1997.435084,108424822,43.275,51.4,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1996,3074932.501,NG,2082.834321,111164651,43.192,51.1,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1997,3210284.846,NG,2124.145911,113975055,43.129,50.7,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1998,3360337.346,NG,2151.04799,116860691,43.076,50.1,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,1999,3508930.201,NG,2140.016553,119826231,43.024,49.3,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2000,3636703.263,NG,2247.88503,122876723,42.965,48.3,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2001,3747001.016,NG,2340.745918,126014935,42.889,47.2,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2002,3851589.697,NG,2404.958884,129246283,42.791,46.1,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2003,3955593.374,NG,2638.800223,132581484,42.666,45,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2004,4064513.394,NG,3534.047139,136033321,42.512,43.8,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2005,4184711.424,NG,3676.7075,139611303,42.329,42.7,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2006,4326767.439,NG,3994.771889,143318011,42.123,41.6,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2007,4491309.107,NG,4266.961628,147152502,41.9,40.7,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2008,4663639.891,NG,4502.205379,151115683,41.663,39.8,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2009,4836852.976,NG,4723.091456,155207145,41.408,39,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2010,4996660.843,NG,5019.186061,159424742,41.129,38.2,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2011,5136064.275,NG,5230.598854,163770669,40.811,37.4,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2012,5261328.628,NG,5407.323956,168240403,40.45,36.5,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2013,5367597.228,NG,5638.549164,172816517,40.045,35.8,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2014,5458080.377,NG,5932.831332,177475986,39.6,35,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,2015,5530284.69,NA,NA,NA,NA,NA,NA,NA
Nigeria,NGA,2016,5587647.955,NA,NA,NA,NA,NA,NA,NA
Nigeria,NGA,2017,5625918.183,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1990,10593350.22,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1991,10946687.67,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1992,11309943.46,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1993,11683380.62,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1994,12040975.78,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1995,12390459.57,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1996,12752037.93,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1997,13127542.66,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1998,13501941.14,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,1999,13870999.89,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2000,14249353.43,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2001,14647725.89,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2002,15083593.59,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2003,15542553.33,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2004,15992103.65,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2005,16443107.3,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2006,16868974.47,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2007,17323061.67,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2008,17806968.16,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2009,18310389.01,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2010,18761278.82,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2011,19230657.02,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2012,19703612.84,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2013,20184695.66,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2014,20653857.39,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2015,21116954.11,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2016,21623916.7,NA,NA,NA,NA,NA,NA,NA
North Africa and Middle East,NA,2017,22157536.16,NA,NA,NA,NA,NA,NA,NA
North America,NA,1990,12802783.89,NA,NA,NA,NA,NA,NA,NA
North America,NA,1991,12906574.7,NA,NA,NA,NA,NA,NA,NA
North America,NA,1992,13022248.48,NA,NA,NA,NA,NA,NA,NA
North America,NA,1993,13145630.98,NA,NA,NA,NA,NA,NA,NA
North America,NA,1994,13277867.36,NA,NA,NA,NA,NA,NA,NA
North America,NA,1995,13419539.54,NA,NA,NA,NA,NA,NA,NA
North America,NA,1996,13580873.55,NA,NA,NA,NA,NA,NA,NA
North America,NA,1997,13767210.48,NA,NA,NA,NA,NA,NA,NA
North America,NA,1998,13970101.15,NA,NA,NA,NA,NA,NA,NA
North America,NA,1999,14179867.07,NA,NA,NA,NA,NA,NA,NA
North America,NA,2000,14377948.8,NA,NA,NA,NA,NA,NA,NA
North America,NA,2001,14556587.74,NA,NA,NA,NA,NA,NA,NA
North America,NA,2002,14713497.29,NA,NA,NA,NA,NA,NA,NA
North America,NA,2003,14863076.29,NA,NA,NA,NA,NA,NA,NA
North America,NA,2004,15019786.86,NA,NA,NA,NA,NA,NA,NA
North America,NA,2005,15191046.56,NA,NA,NA,NA,NA,NA,NA
North America,NA,2006,15351498.07,NA,NA,NA,NA,NA,NA,NA
North America,NA,2007,15471945.88,NA,NA,NA,NA,NA,NA,NA
North America,NA,2008,15575128,NA,NA,NA,NA,NA,NA,NA
North America,NA,2009,15679597.83,NA,NA,NA,NA,NA,NA,NA
North America,NA,2010,15804832.02,NA,NA,NA,NA,NA,NA,NA
North America,NA,2011,15948747.77,NA,NA,NA,NA,NA,NA,NA
North America,NA,2012,16090629.6,NA,NA,NA,NA,NA,NA,NA
North America,NA,2013,16239864.61,NA,NA,NA,NA,NA,NA,NA
North America,NA,2014,16398737.66,NA,NA,NA,NA,NA,NA,NA
North America,NA,2015,16567631.48,NA,NA,NA,NA,NA,NA,NA
North America,NA,2016,16748763.02,NA,NA,NA,NA,NA,NA,NA
North America,NA,2017,16942022.5,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1990,608831.9926,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1991,623076.3359,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1992,637049.672,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1993,650508.094,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1994,664000.7469,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1995,676255.9068,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1996,686810.5631,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1997,697157.6356,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1998,707329.8643,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,1999,717069.9597,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2000,726954.7486,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2001,736456.3179,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2002,745510.0067,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2003,755500.423,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2004,767180.3889,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2005,778766.8026,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2006,790396.7358,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2007,801630.4457,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2008,812910.1755,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2009,823951.2995,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2010,834463.0584,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2011,845183.2429,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2012,855357.7235,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2013,865216.7063,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2014,875308.5795,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2015,885409.5014,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2016,895541.9522,NA,NA,NA,NA,NA,NA,NA
North Korea,PRK,2017,905332.4578,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1990,65508.67889,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1991,65918.91446,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1992,66344.15276,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1993,66942.76183,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1994,67559.00527,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1995,68253.66445,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1996,69417.38547,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1997,71225.31892,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1998,73245.40461,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,1999,75099.61709,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2000,76366.88211,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2001,77078.88378,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2002,77578.3892,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2003,78035.84386,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2004,78478.87064,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2005,79034.71204,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2006,79714.95436,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2007,80410.51538,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2008,81066.25798,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2009,81690.18712,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2010,82256.90424,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2011,82633.96006,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2012,82852.52384,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2013,82905.35635,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2014,82817.96351,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2015,82569.89062,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2016,82177.45218,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,NA,2017,81687.94048,NA,NA,NA,NA,NA,NA,NA
Northern Mariana Islands,MNP,1990,1152.580505,MP,NA,43972,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1991,1210.681005,MP,NA,46719,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1992,1217.927555,MP,NA,49429,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1993,1198.936288,MP,NA,52120,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1994,1191.620697,MP,NA,54817,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1995,1225.218563,MP,NA,57518,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1996,1312.660721,MP,NA,60248,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1997,1448.878149,MP,NA,62939,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1998,1621.708863,MP,NA,65374,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,1999,1803.037598,MP,NA,67271,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2000,1937.347126,MP,NA,68434,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2001,1954.988727,MP,NA,68817,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2002,1877.62693,MP,NA,68499,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2003,1779.1295030000001,MP,NA,67562,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2004,1717.433431,MP,NA,66143,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2005,1695.968454,MP,NA,64372,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2006,1699.824144,MP,NA,62235,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2007,1707.80497,MP,NA,59791,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2008,1706.123197,MP,NA,57343,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2009,1690.692742,MP,NA,55276,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2010,1666.161683,MP,NA,53860,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2011,1637.544867,MP,NA,53234,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2012,1608.861507,MP,NA,53314,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2013,1587.375081,MP,NA,53869,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2014,1575.949499,MP,NA,54541,NA,NA,East Asia & Pacific,High income
Northern Mariana Islands,MNP,2015,1574.444438,NA,NA,NA,NA,NA,NA,NA
Northern Mariana Islands,MNP,2016,1574.983328,NA,NA,NA,NA,NA,NA,NA
Northern Mariana Islands,MNP,2017,1571.090779,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,1990,172825.3463,NO,18255.40152,4241473,14.4,4,Europe & Central Asia,High income: OECD
Norway,NOR,1991,174797.3852,NO,19352.46261,4261732,14.3,3.8,Europe & Central Asia,High income: OECD
Norway,NOR,1992,176364.9151,NO,20383.12852,4286401,14,3.6,Europe & Central Asia,High income: OECD
Norway,NOR,1993,177586.1233,NO,21334.4911,4311991,13.8,3.4,Europe & Central Asia,High income: OECD
Norway,NOR,1994,178583.9535,NO,22760.06278,4336613,13.9,3.2,Europe & Central Asia,High income: OECD
Norway,NOR,1995,179464.0293,NO,24074.62177,4359184,13.8,3.1,Europe & Central Asia,High income: OECD
Norway,NOR,1996,179123.7518,NO,26573.6036,4381336,13.9,2.9,Europe & Central Asia,High income: OECD
Norway,NOR,1997,177118.8462,NO,28473.99814,4405157,13.6,2.8,Europe & Central Asia,High income: OECD
Norway,NOR,1998,174492.5647,NO,27937.93281,4431464,13.2,2.8,Europe & Central Asia,High income: OECD
Norway,NOR,1999,172347.4662,NO,30407.96537,4461913,13.3,2.7,Europe & Central Asia,High income: OECD
Norway,NOR,2000,171757.0936,NO,36789.51427,4490967,13.2,2.7,Europe & Central Asia,High income: OECD
Norway,NOR,2001,172329.9179,NO,37789.07151,4513751,12.6,2.6,Europe & Central Asia,High income: OECD
Norway,NOR,2002,172970.6722,NO,37732.9446,4538159,12.2,2.5,Europe & Central Asia,High income: OECD
Norway,NOR,2003,173771.7293,NO,38996.19632,4564855,12.4,2.4,Europe & Central Asia,High income: OECD
Norway,NOR,2004,174721.708,NO,43182.21016,4591910,12.4,2.4,Europe & Central Asia,High income: OECD
Norway,NOR,2005,175868.8251,NO,48356.51304,4623291,12.3,2.3,Europe & Central Asia,High income: OECD
Norway,NOR,2006,177012.0763,NO,54689.70119,4660677,12.6,2.2,Europe & Central Asia,High income: OECD
Norway,NOR,2007,178131.7734,NO,56857.08588,4709153,12.4,2.1,Europe & Central Asia,High income: OECD
Norway,NOR,2008,179440.5398,NO,62431.58187,4768212,12.7,2,Europe & Central Asia,High income: OECD
Norway,NOR,2009,181117.3252,NO,56167.39604,4828726,12.8,1.9,Europe & Central Asia,High income: OECD
Norway,NOR,2010,183363.4719,NO,58812.94306,4889252,12.6,1.9,Europe & Central Asia,High income: OECD
Norway,NOR,2011,186158.4074,NO,62736.68047,4953088,12.2,1.8,Europe & Central Asia,High income: OECD
Norway,NOR,2012,189325.7258,NO,65399.83608,5018573,12,1.7,Europe & Central Asia,High income: OECD
Norway,NOR,2013,192790.0035,NO,66817.17387,5079623,11.6,1.6,Europe & Central Asia,High income: OECD
Norway,NOR,2014,196533.4426,NO,65702.19615,5137232,11.5,1.6,Europe & Central Asia,High income: OECD
Norway,NOR,2015,200585.5294,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,2016,204837.7105,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,2017,209256.9194,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1990,154266.5114,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1991,158885.9502,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1992,163618.2138,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1993,168361.2236,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1994,173038.6436,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1995,177724.9153,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1996,182498.9641,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1997,187463.8847,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1998,192596.7251,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,1999,197905.4987,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2000,203428.6749,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2001,209160.2601,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2002,214936.972,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2003,220862.2036,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2004,227131.7812,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2005,233789.0969,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2006,241091.9088,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2007,248902.1585,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2008,257085.7098,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2009,265130.1132,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2010,273112.6556,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2011,280955.0904,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2012,288761.8414,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2013,296480.9116,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2014,304002.2551,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2015,311677.457,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2016,319221.0611,NA,NA,NA,NA,NA,NA,NA
Oceania,NA,2017,326510.9567,NA,NA,NA,NA,NA,NA,NA
Oman,OMN,1990,51920.75344,OM,22645.24526,1812159,38.247,17.3,Middle East & North Africa,High income
Oman,OMN,1991,53652.40833,OM,23768.53747,1892345,36.355,16,Middle East & North Africa,High income
Oman,OMN,1992,55693.7193,OM,25190.11575,1979914,34.512,14.6,Middle East & North Africa,High income
Oman,OMN,1993,57209.39475,OM,26205.02123,2066264,32.775,13.3,Middle East & North Africa,High income
Oman,OMN,1994,58155.14288,OM,26847.86677,2139539,31.185,12.1,Middle East & North Africa,High income
Oman,OMN,1995,59198.15818,OM,28090.36251,2191864,29.755,11,Middle East & North Africa,High income
Oman,OMN,1996,61146.42124,OM,29103.88902,2219768,28.47,10.2,Middle East & North Africa,High income
Oman,OMN,1997,63443.86309,OM,31277.74285,2227596,27.29,9.4,Middle East & North Africa,High income
Oman,OMN,1998,64992.32843,OM,32491.62227,2224922,26.187,8.7,Middle East & North Africa,High income
Oman,OMN,1999,65681.18666,OM,32939.40047,2225481,25.164,8.1,Middle East & North Africa,High income
Oman,OMN,2000,66457.47449,OM,35287.85725,2239403,24.238,7.5,Middle East & North Africa,High income
Oman,OMN,2001,68451.64459,OM,37159.86152,2272547,23.435,7,Middle East & North Africa,High income
Oman,OMN,2002,71051.45117,OM,36501.43315,2323203,22.773,6.6,Middle East & North Africa,High income
Oman,OMN,2003,72416.42877,OM,35295.65305,2385075,22.256,6.2,Middle East & North Africa,High income
Oman,OMN,2004,72083.4494,OM,35787.69386,2448194,21.874,6,Middle East & North Africa,High income
Oman,OMN,2005,72178.52176,OM,36972.72365,2506891,21.618,5.8,Middle East & North Africa,High income
Oman,OMN,2006,74696.34355,OM,39424.79603,2553376,21.475,5.6,Middle East & North Africa,High income
Oman,OMN,2007,78657.1165,OM,41618.14063,2593750,21.409,5.5,Middle East & North Africa,High income
Oman,OMN,2008,81622.24605,OM,44900.79057,2652281,21.379,5.4,Middle East & North Africa,High income
Oman,OMN,2009,84280.44485,OM,46098.88797,2762073,21.347,5.3,Middle East & North Africa,High income
Oman,OMN,2010,90417.87892,OM,45884.95858,2943747,21.265,5.3,Middle East & North Africa,High income
Oman,OMN,2011,103870.4949,OM,42479.20132,3210003,21.091,5.3,Middle East & North Africa,High income
Oman,OMN,2012,120389.7486,OM,41944.99918,3545192,20.81,5.3,Middle East & North Africa,High income
Oman,OMN,2013,129506.9753,OM,40195.51762,3906912,20.419,5.3,Middle East & North Africa,High income
Oman,OMN,2014,134090.1384,OM,38771.8381,4236057,19.918,5.3,Middle East & North Africa,High income
Oman,OMN,2015,140573.4968,NA,NA,NA,NA,NA,NA,NA
Oman,OMN,2016,150196.7771,NA,NA,NA,NA,NA,NA,NA
Oman,OMN,2017,156142.5637,NA,NA,NA,NA,NA,NA,NA
Pakistan,PAK,1990,2665661.126,PK,1975.819631,107607639,40.374,64.3,South Asia,Lower middle income
Pakistan,PAK,1991,2750524.133,PK,2086.240033,110634399,39.604,65.4,South Asia,Lower middle income
Pakistan,PAK,1992,2838715.382,PK,2237.910047,113616165,38.779,66.4,South Asia,Lower middle income
Pakistan,PAK,1993,2925298.063,PK,2272.163875,116579605,37.94,67.1,South Asia,Lower middle income
Pakistan,PAK,1994,3011618.949,PK,2347.141383,119564925,37.108,67,South Asia,Lower middle income
